,base_rate,bank_rate,kospi,cpi,volume,m2,unsold,price
2017-08-07,1.25,3.78,2398.75,103.37,22647,2487145.7,1,89.745
2017-08-08,1.25,3.78,2394.72998,103.37,22647,2487145.7,1,89.733
2017-08-09,1.25,3.78,2368.389893,103.37,22647,2487145.7,1,89.733
2017-08-10,1.25,3.78,2359.469971,103.37,22647,2487145.7,1,89.733
2017-08-11,1.25,3.78,2319.709961,103.37,22647,2487145.7,1,89.733
2017-08-14,1.25,3.78,2334.219971,103.37,22647,2487145.7,1,89.733
2017-08-16,1.25,3.78,2348.26001,103.37,22647,2487145.7,1,89.706
2017-08-17,1.25,3.78,2361.669922,103.37,22647,2487145.7,1,89.706
2017-08-18,1.25,3.78,2358.370117,103.37,22647,2487145.7,1,89.706
2017-08-21,1.25,3.78,2355,103.37,22647,2487145.7,1,89.706
2017-08-22,1.25,3.78,2365.330078,103.37,22647,2487145.7,1,89.685
2017-08-23,1.25,3.78,2366.399902,103.37,22647,2487145.7,1,89.685
2017-08-24,1.25,3.78,2375.840088,103.37,22647,2487145.7,1,89.685
2017-08-25,1.25,3.78,2378.51001,103.37,22647,2487145.7,1,89.685
2017-08-28,1.25,3.78,2370.300049,103.37,22647,2487145.7,1,89.685
2017-08-29,1.25,3.78,2364.73999,103.37,22647,2487145.7,1,89.685
2017-08-30,1.25,3.78,2372.290039,103.37,22647,2487145.7,1,89.685
2017-08-31,1.25,3.78,2363.189941,103.37,22647,2487145.7,1,89.685
2017-09-01,1.25,4.01,2357.689941,103.49,14688,2493282.5,1,89.685
2017-09-04,1.25,4.01,2329.649902,103.49,14688,2493282.5,1,89.685
2017-09-05,1.25,4.01,2326.620117,103.49,14688,2493282.5,1,89.702
2017-09-06,1.25,4.01,2319.820068,103.49,14688,2493282.5,1,89.702
2017-09-07,1.25,4.01,2346.189941,103.49,14688,2493282.5,1,89.702
2017-09-08,1.25,4.01,2343.719971,103.49,14688,2493282.5,1,89.702
2017-09-11,1.25,4.01,2359.080078,103.49,14688,2493282.5,1,89.702
2017-09-12,1.25,4.01,2365.469971,103.49,14688,2493282.5,1,89.728
2017-09-13,1.25,4.01,2360.179932,103.49,14688,2493282.5,1,89.728
2017-09-14,1.25,4.01,2377.659912,103.49,14688,2493282.5,1,89.728
2017-09-15,1.25,4.01,2386.070068,103.49,14688,2493282.5,1,89.728
2017-09-18,1.25,4.01,2418.209961,103.49,14688,2493282.5,1,89.728
2017-09-19,1.25,4.01,2416.050049,103.49,14688,2493282.5,1,89.752
2017-09-20,1.25,4.01,2412.199951,103.49,14688,2493282.5,1,89.752
2017-09-21,1.25,4.01,2406.5,103.49,14688,2493282.5,1,89.752
2017-09-25,1.25,4.01,2380.399902,103.49,14688,2493282.5,1,89.752
2017-09-26,1.25,4.01,2374.320068,103.49,14688,2493282.5,1,89.807
2017-09-27,1.25,4.01,2372.570068,103.49,14688,2493282.5,1,89.807
2017-09-28,1.25,4.01,2373.139893,103.49,14688,2493282.5,1,89.807
2017-09-29,1.25,4.01,2394.469971,103.49,14688,2493282.5,1,89.807
2017-10-10,1.25,4.15,2433.810059,103.39,9090,2513748.4,1,89.861
2017-10-11,1.25,4.15,2458.159912,103.39,9090,2513748.4,1,89.861
2017-10-12,1.25,4.15,2474.76001,103.39,9090,2513748.4,1,89.861
2017-10-13,1.25,4.15,2473.620117,103.39,9090,2513748.4,1,89.861
2017-10-16,1.25,4.15,2480.050049,103.39,9090,2513748.4,1,89.861
2017-10-17,1.25,4.15,2484.370117,103.39,9090,2513748.4,1,89.911
2017-10-18,1.25,4.15,2482.909912,103.39,9090,2513748.4,1,89.911
2017-10-19,1.25,4.15,2473.060059,103.39,9090,2513748.4,1,89.911
2017-10-20,1.25,4.15,2489.540039,103.39,9090,2513748.4,1,89.911
2017-10-23,1.25,4.15,2490.050049,103.39,9090,2513748.4,1,89.911
2017-10-24,1.25,4.15,2490.48999,103.39,9090,2513748.4,1,89.951
2017-10-25,1.25,4.15,2492.5,103.39,9090,2513748.4,1,89.951
2017-10-26,1.25,4.15,2480.629883,103.39,9090,2513748.4,1,89.951
2017-10-27,1.25,4.15,2496.629883,103.39,9090,2513748.4,1,89.951
2017-10-30,1.25,4.15,2501.929932,103.39,9090,2513748.4,1,89.951
2017-10-31,1.25,4.15,2523.429932,103.39,9090,2513748.4,1,89.996
2017-11-01,1.25,4.3,2556.469971,102.62,11616,2524348.3,1,89.996
2017-11-02,1.25,4.3,2546.360107,102.62,11616,2524348.3,1,89.996
2017-11-03,1.25,4.3,2557.969971,102.62,11616,2524348.3,1,89.996
2017-11-06,1.25,4.3,2549.409912,102.62,11616,2524348.3,1,89.996
2017-11-07,1.25,4.3,2545.439941,102.62,11616,2524348.3,1,90.042
2017-11-08,1.25,4.3,2552.399902,102.62,11616,2524348.3,1,90.042
2017-11-09,1.25,4.3,2550.570068,102.62,11616,2524348.3,1,90.042
2017-11-10,1.25,4.3,2542.949951,102.62,11616,2524348.3,1,90.042
2017-11-13,1.25,4.3,2530.350098,102.62,11616,2524348.3,1,90.042
2017-11-14,1.25,4.3,2526.639893,102.62,11616,2524348.3,1,90.14
2017-11-15,1.25,4.3,2518.25,102.62,11616,2524348.3,1,90.14
2017-11-16,1.25,4.3,2518.25,102.62,11616,2524348.3,1,90.14
2017-11-17,1.25,4.3,2533.98999,102.62,11616,2524348.3,1,90.14
2017-11-20,1.25,4.3,2527.669922,102.62,11616,2524348.3,1,90.14
2017-11-21,1.25,4.3,2530.699951,102.62,11616,2524348.3,1,90.255
2017-11-22,1.25,4.3,2540.51001,102.62,11616,2524348.3,1,90.255
2017-11-23,1.25,4.3,2540.51001,102.62,11616,2524348.3,1,90.255
2017-11-24,1.25,4.3,2544.330078,102.62,11616,2524348.3,1,90.255
2017-11-27,1.25,4.3,2507.810059,102.62,11616,2524348.3,1,90.255
2017-11-28,1.25,4.3,2514.189941,102.62,11616,2524348.3,1,90.351
2017-11-29,1.25,4.3,2512.899902,102.62,11616,2524348.3,1,90.351
2017-11-30,1.5,4.3,2476.370117,102.62,11616,2524348.3,1,90.351
2017-12-01,1.5,4.38,2475.409912,102.99,16955,2520446.4,1,90.351
2017-12-04,1.5,4.38,2501.669922,102.99,16955,2520446.4,1,90.351
2017-12-05,1.5,4.38,2510.120117,102.99,16955,2520446.4,1,90.433
2017-12-06,1.5,4.38,2474.370117,102.99,16955,2520446.4,1,90.433
2017-12-07,1.5,4.38,2461.97998,102.99,16955,2520446.4,1,90.433
2017-12-08,1.5,4.38,2464,102.99,16955,2520446.4,1,90.433
2017-12-11,1.5,4.38,2471.48999,102.99,16955,2520446.4,1,90.433
2017-12-12,1.5,4.38,2461,102.99,16955,2520446.4,1,90.541
2017-12-13,1.5,4.38,2480.550049,102.99,16955,2520446.4,1,90.541
2017-12-14,1.5,4.38,2469.47998,102.99,16955,2520446.4,1,90.541
2017-12-15,1.5,4.38,2482.070068,102.99,16955,2520446.4,1,90.541
2017-12-18,1.5,4.38,2481.879883,102.99,16955,2520446.4,1,90.541
2017-12-19,1.5,4.38,2478.530029,102.99,16955,2520446.4,1,90.767
2017-12-21,1.5,4.38,2429.830078,102.99,16955,2520446.4,1,90.767
2017-12-22,1.5,4.38,2440.540039,102.99,16955,2520446.4,1,90.767
2017-12-26,1.5,4.38,2427.340088,102.99,16955,2520446.4,1,90.767
2017-12-27,1.5,4.38,2436.669922,102.99,16955,2520446.4,1,90.767
2017-12-28,1.5,4.38,2467.48999,102.99,16955,2520446.4,1,90.767
2018-01-02,1.5,4.39,2467.48999,103.42,18212,2562179.2,1,90.884
2018-01-03,1.5,4.39,2486.350098,103.42,18212,2562179.2,1,90.884
2018-01-04,1.5,4.39,2466.459961,103.42,18212,2562179.2,1,90.884
2018-01-05,1.5,4.39,2497.52002,103.42,18212,2562179.2,1,90.884
2018-01-08,1.5,4.39,2513.280029,103.42,18212,2562179.2,1,90.884
2018-01-09,1.5,4.39,2510.22998,103.42,18212,2562179.2,1,91.049
2018-01-10,1.5,4.39,2499.75,103.42,18212,2562179.2,1,91.049
2018-01-11,1.5,4.39,2487.909912,103.42,18212,2562179.2,1,91.049
2018-01-12,1.5,4.39,2496.419922,103.42,18212,2562179.2,1,91.049
2018-01-15,1.5,4.39,2503.72998,103.42,18212,2562179.2,1,91.049
2018-01-16,1.5,4.39,2521.73999,103.42,18212,2562179.2,1,91.228
2018-01-17,1.5,4.39,2515.429932,103.42,18212,2562179.2,1,91.228
2018-01-18,1.5,4.39,2515.810059,103.42,18212,2562179.2,1,91.228
2018-01-19,1.5,4.39,2520.26001,103.42,18212,2562179.2,1,91.228
2018-01-22,1.5,4.39,2502.110107,103.42,18212,2562179.2,1,91.228
2018-01-23,1.5,4.39,2536.600098,103.42,18212,2562179.2,1,91.45
2018-01-24,1.5,4.39,2538,103.42,18212,2562179.2,1,91.45
2018-01-25,1.5,4.39,2562.22998,103.42,18212,2562179.2,1,91.45
2018-01-26,1.5,4.39,2574.76001,103.42,18212,2562179.2,1,91.45
2018-01-29,1.5,4.39,2598.189941,103.42,18212,2562179.2,1,91.45
2018-01-30,1.5,4.39,2567.73999,103.42,18212,2562179.2,1,91.658
2018-01-31,1.5,4.39,2566.459961,103.42,18212,2562179.2,1,91.658
2018-02-01,1.5,4.34,2568.540039,104.21,15305,2568811.7,1,91.658
2018-02-02,1.5,4.34,2525.389893,104.21,15305,2568811.7,1,91.658
2018-02-05,1.5,4.34,2491.75,104.21,15305,2568811.7,1,91.658
2018-02-06,1.5,4.34,2453.310059,104.21,15305,2568811.7,1,91.897
2018-02-07,1.5,4.34,2396.560059,104.21,15305,2568811.7,1,91.897
2018-02-08,1.5,4.34,2407.620117,104.21,15305,2568811.7,1,91.897
2018-02-09,1.5,4.34,2363.77002,104.21,15305,2568811.7,1,91.897
2018-02-12,1.5,4.34,2385.379883,104.21,15305,2568811.7,1,91.897
2018-02-13,1.5,4.34,2395.189941,104.21,15305,2568811.7,1,92.12
2018-02-14,1.5,4.34,2421.830078,104.21,15305,2568811.7,1,92.12
2018-02-19,1.5,4.34,2442.820068,104.21,15305,2568811.7,1,92.12
2018-02-20,1.5,4.34,2415.120117,104.21,15305,2568811.7,1,92.287
2018-02-21,1.5,4.34,2429.649902,104.21,15305,2568811.7,1,92.287
2018-02-22,1.5,4.34,2414.280029,104.21,15305,2568811.7,1,92.287
2018-02-23,1.5,4.34,2451.52002,104.21,15305,2568811.7,1,92.287
2018-02-26,1.5,4.34,2457.649902,104.21,15305,2568811.7,1,92.287
2018-02-27,1.5,4.34,2456.139893,104.21,15305,2568811.7,1,92.411
2018-02-28,1.5,4.34,2427.360107,104.21,15305,2568811.7,1,92.411
2018-03-02,1.5,4.48,2402.159912,104.1,20673,2573952.8,1,92.411
2018-03-05,1.5,4.48,2375.060059,104.1,20673,2573952.8,1,92.411
2018-03-06,1.5,4.48,2411.409912,104.1,20673,2573952.8,1,92.522
2018-03-07,1.5,4.48,2401.820068,104.1,20673,2573952.8,1,92.522
2018-03-08,1.5,4.48,2433.080078,104.1,20673,2573952.8,1,92.522
2018-03-09,1.5,4.48,2459.449951,104.1,20673,2573952.8,1,92.522
2018-03-12,1.5,4.48,2484.120117,104.1,20673,2573952.8,1,92.522
2018-03-13,1.5,4.48,2494.48999,104.1,20673,2573952.8,1,92.617
2018-03-14,1.5,4.48,2486.080078,104.1,20673,2573952.8,1,92.617
2018-03-15,1.5,4.48,2492.379883,104.1,20673,2573952.8,1,92.617
2018-03-16,1.5,4.48,2493.969971,104.1,20673,2573952.8,1,92.617
2018-03-19,1.5,4.48,2475.030029,104.1,20673,2573952.8,1,92.617
2018-03-20,1.5,4.48,2485.52002,104.1,20673,2573952.8,1,92.695
2018-03-21,1.5,4.48,2484.969971,104.1,20673,2573952.8,1,92.695
2018-03-22,1.5,4.48,2496.02002,104.1,20673,2573952.8,1,92.695
2018-03-23,1.5,4.48,2416.76001,104.1,20673,2573952.8,1,92.695
2018-03-26,1.5,4.48,2437.080078,104.1,20673,2573952.8,1,92.695
2018-03-27,1.5,4.48,2452.060059,104.1,20673,2573952.8,1,92.752
2018-03-28,1.5,4.48,2419.290039,104.1,20673,2573952.8,1,92.752
2018-03-29,1.5,4.48,2436.370117,104.1,20673,2573952.8,1,92.752
2018-03-30,1.5,4.48,2445.850098,104.1,20673,2573952.8,1,92.752
2018-04-02,1.5,4.49,2444.159912,104.29,10130,2594154.5,1,92.752
2018-04-03,1.5,4.49,2442.429932,104.29,10130,2594154.5,1,92.808
2018-04-04,1.5,4.49,2408.060059,104.29,10130,2594154.5,1,92.808
2018-04-05,1.5,4.49,2437.52002,104.29,10130,2594154.5,1,92.808
2018-04-06,1.5,4.49,2429.580078,104.29,10130,2594154.5,1,92.808
2018-04-09,1.5,4.49,2444.080078,104.29,10130,2594154.5,1,92.808
2018-04-10,1.5,4.49,2450.73999,104.29,10130,2594154.5,1,92.858
2018-04-11,1.5,4.49,2444.219971,104.29,10130,2594154.5,1,92.858
2018-04-12,1.5,4.49,2442.709961,104.29,10130,2594154.5,1,92.858
2018-04-13,1.5,4.49,2455.070068,104.29,10130,2594154.5,1,92.858
2018-04-16,1.5,4.49,2457.48999,104.29,10130,2594154.5,1,92.858
2018-04-17,1.5,4.49,2453.77002,104.29,10130,2594154.5,1,92.91
2018-04-18,1.5,4.49,2479.97998,104.29,10130,2594154.5,1,92.91
2018-04-19,1.5,4.49,2486.100098,104.29,10130,2594154.5,1,92.91
2018-04-20,1.5,4.49,2476.330078,104.29,10130,2594154.5,1,92.91
2018-04-23,1.5,4.49,2474.110107,104.29,10130,2594154.5,1,92.91
2018-04-24,1.5,4.49,2464.139893,104.29,10130,2594154.5,1,92.962
2018-04-25,1.5,4.49,2448.810059,104.29,10130,2594154.5,1,92.962
2018-04-26,1.5,4.49,2475.639893,104.29,10130,2594154.5,1,92.962
2018-04-27,1.5,4.49,2492.399902,104.29,10130,2594154.5,1,92.962
2018-04-30,1.5,4.49,2515.379883,104.29,10130,2594154.5,1,92.962
2018-05-02,1.5,4.56,2505.610107,104.34,12312,2613081.1,1,93.016
2018-05-03,1.5,4.56,2487.25,104.34,12312,2613081.1,1,93.016
2018-05-04,1.5,4.56,2461.379883,104.34,12312,2613081.1,1,93.016
2018-05-08,1.5,4.56,2449.810059,104.34,12312,2613081.1,1,93.075
2018-05-09,1.5,4.56,2443.97998,104.34,12312,2613081.1,1,93.075
2018-05-10,1.5,4.56,2464.159912,104.34,12312,2613081.1,1,93.075
2018-05-11,1.5,4.56,2477.709961,104.34,12312,2613081.1,1,93.075
2018-05-14,1.5,4.56,2476.110107,104.34,12312,2613081.1,1,93.075
2018-05-15,1.5,4.56,2458.540039,104.34,12312,2613081.1,1,93.142
2018-05-16,1.5,4.56,2459.820068,104.34,12312,2613081.1,1,93.142
2018-05-17,1.5,4.56,2448.449951,104.34,12312,2613081.1,1,93.142
2018-05-18,1.5,4.56,2460.649902,104.34,12312,2613081.1,1,93.142
2018-05-21,1.5,4.56,2465.570068,104.34,12312,2613081.1,1,93.142
2018-05-23,1.5,4.56,2471.909912,104.34,12312,2613081.1,1,93.219
2018-05-24,1.5,4.56,2466.01001,104.34,12312,2613081.1,1,93.219
2018-05-25,1.5,4.56,2460.800049,104.34,12312,2613081.1,1,93.219
2018-05-28,1.5,4.56,2478.959961,104.34,12312,2613081.1,1,93.219
2018-05-29,1.5,4.56,2457.25,104.34,12312,2613081.1,1,93.279
2018-05-30,1.5,4.56,2409.030029,104.34,12312,2613081.1,1,93.279
2018-05-31,1.5,4.56,2423.01001,104.34,12312,2613081.1,1,93.279
2018-06-01,1.5,4.57,2438.959961,104.13,9013,2614625.9,1,93.279
2018-06-04,1.5,4.57,2447.76001,104.13,9013,2614625.9,1,93.279
2018-06-05,1.5,4.57,2453.76001,104.13,9013,2614625.9,1,93.367
2018-06-07,1.5,4.57,2470.580078,104.13,9013,2614625.9,1,93.367
2018-06-08,1.5,4.57,2451.580078,104.13,9013,2614625.9,1,93.367
2018-06-11,1.5,4.57,2470.149902,104.13,9013,2614625.9,1,93.367
2018-06-12,1.5,4.57,2468.830078,104.13,9013,2614625.9,1,93.463
2018-06-14,1.5,4.57,2423.47998,104.13,9013,2614625.9,1,93.463
2018-06-15,1.5,4.57,2404.040039,104.13,9013,2614625.9,1,93.463
2018-06-18,1.5,4.57,2376.23999,104.13,9013,2614625.9,1,93.463
2018-06-19,1.5,4.57,2340.110107,104.13,9013,2614625.9,1,93.583
2018-06-20,1.5,4.57,2363.909912,104.13,9013,2614625.9,1,93.583
2018-06-21,1.5,4.57,2337.830078,104.13,9013,2614625.9,1,93.583
2018-06-22,1.5,4.57,2357.219971,104.13,9013,2614625.9,1,93.583
2018-06-25,1.5,4.57,2357.879883,104.13,9013,2614625.9,1,93.583
2018-06-26,1.5,4.57,2350.919922,104.13,9013,2614625.9,1,93.714
2018-06-27,1.5,4.57,2342.030029,104.13,9013,2614625.9,1,93.714
2018-06-28,1.5,4.57,2314.23999,104.13,9013,2614625.9,1,93.714
2018-06-29,1.5,4.57,2326.129883,104.13,9013,2614625.9,1,93.714
2018-07-02,1.5,4.56,2271.540039,103.93,13648,2642044.1,1,93.714
2018-07-03,1.5,4.56,2272.76001,103.93,13648,2642044.1,1,93.832
2018-07-04,1.5,4.56,2265.459961,103.93,13648,2642044.1,1,93.832
2018-07-05,1.5,4.56,2257.550049,103.93,13648,2642044.1,1,93.832
2018-07-06,1.5,4.56,2272.870117,103.93,13648,2642044.1,1,93.832
2018-07-09,1.5,4.56,2285.800049,103.93,13648,2642044.1,1,93.832
2018-07-10,1.5,4.56,2294.159912,103.93,13648,2642044.1,1,93.949
2018-07-11,1.5,4.56,2280.620117,103.93,13648,2642044.1,1,93.949
2018-07-12,1.5,4.56,2285.060059,103.93,13648,2642044.1,1,93.949
2018-07-13,1.5,4.56,2310.899902,103.93,13648,2642044.1,1,93.949
2018-07-16,1.5,4.56,2301.98999,103.93,13648,2642044.1,1,93.949
2018-07-17,1.5,4.56,2297.919922,103.93,13648,2642044.1,1,94.073
2018-07-18,1.5,4.56,2290.110107,103.93,13648,2642044.1,1,94.073
2018-07-19,1.5,4.56,2282.290039,103.93,13648,2642044.1,1,94.073
2018-07-20,1.5,4.56,2289.189941,103.93,13648,2642044.1,1,94.073
2018-07-23,1.5,4.56,2269.310059,103.93,13648,2642044.1,1,94.073
2018-07-24,1.5,4.56,2280.199951,103.93,13648,2642044.1,1,94.213
2018-07-25,1.5,4.56,2273.030029,103.93,13648,2642044.1,1,94.213
2018-07-26,1.5,4.56,2289.060059,103.93,13648,2642044.1,1,94.213
2018-07-27,1.5,4.56,2294.98999,103.93,13648,2642044.1,1,94.213
2018-07-30,1.5,4.56,2293.51001,103.93,13648,2642044.1,1,94.213
2018-07-31,1.5,4.56,2295.26001,103.93,13648,2642044.1,1,94.379
2018-08-01,1.5,4.47,2307.070068,104.85,13182,2650233.3,1,94.379
2018-08-02,1.5,4.47,2270.199951,104.85,13182,2650233.3,1,94.379
2018-08-03,1.5,4.47,2287.679932,104.85,13182,2650233.3,1,94.379
2018-08-06,1.5,4.47,2286.5,104.85,13182,2650233.3,1,94.379
2018-08-07,1.5,4.47,2300.159912,104.85,13182,2650233.3,1,94.519
2018-08-08,1.5,4.47,2301.449951,104.85,13182,2650233.3,1,94.519
2018-08-09,1.5,4.47,2303.709961,104.85,13182,2650233.3,1,94.519
2018-08-10,1.5,4.47,2282.790039,104.85,13182,2650233.3,1,94.519
2018-08-13,1.5,4.47,2248.449951,104.85,13182,2650233.3,1,94.519
2018-08-14,1.5,4.47,2258.909912,104.85,13182,2650233.3,1,94.757
2018-08-16,1.5,4.47,2240.800049,104.85,13182,2650233.3,1,94.757
2018-08-17,1.5,4.47,2247.050049,104.85,13182,2650233.3,1,94.757
2018-08-20,1.5,4.47,2247.879883,104.85,13182,2650233.3,1,94.757
2018-08-21,1.5,4.47,2270.060059,104.85,13182,2650233.3,1,95.124
2018-08-22,1.5,4.47,2273.330078,104.85,13182,2650233.3,1,95.124
2018-08-23,1.5,4.47,2282.600098,104.85,13182,2650233.3,1,95.124
2018-08-24,1.5,4.47,2293.209961,104.85,13182,2650233.3,1,95.124
2018-08-27,1.5,4.47,2299.300049,104.85,13182,2650233.3,1,95.124
2018-08-28,1.5,4.47,2303.120117,104.85,13182,2650233.3,1,95.517
2018-08-29,1.5,4.47,2309.030029,104.85,13182,2650233.3,1,95.517
2018-08-30,1.5,4.47,2307.350098,104.85,13182,2650233.3,1,95.517
2018-08-31,1.5,4.47,2322.879883,104.85,13182,2650233.3,1,95.517
2018-09-03,1.5,4.39,2307.030029,105.65,17564,2655232.9,1,95.517
2018-09-04,1.5,4.39,2315.719971,105.65,17564,2655232.9,1,95.924
2018-09-05,1.5,4.39,2291.77002,105.65,17564,2655232.9,1,95.924
2018-09-06,1.5,4.39,2287.610107,105.65,17564,2655232.9,1,95.924
2018-09-07,1.5,4.39,2281.580078,105.65,17564,2655232.9,1,95.924
2018-09-10,1.5,4.39,2288.659912,105.65,17564,2655232.9,1,95.924
2018-09-11,1.5,4.39,2283.199951,105.65,17564,2655232.9,1,96.158
2018-09-12,1.5,4.39,2282.919922,105.65,17564,2655232.9,1,96.158
2018-09-13,1.5,4.39,2286.22998,105.65,17564,2655232.9,1,96.158
2018-09-14,1.5,4.39,2318.25,105.65,17564,2655232.9,1,96.158
2018-09-17,1.5,4.39,2303.01001,105.65,17564,2655232.9,1,96.158
2018-09-18,1.5,4.39,2308.97998,105.65,17564,2655232.9,1,96.277
2018-09-19,1.5,4.39,2308.459961,105.65,17564,2655232.9,1,96.277
2018-09-20,1.5,4.39,2323.449951,105.65,17564,2655232.9,1,96.277
2018-09-21,1.5,4.39,2339.169922,105.65,17564,2655232.9,1,96.277
2018-09-27,1.5,4.39,2355.429932,105.65,17564,2655232.9,1,96.39
2018-09-28,1.5,4.39,2343.070068,105.65,17564,2655232.9,1,96.39
2018-10-01,1.5,4.45,2338.879883,105.46,16609,2683814,1,96.39
2018-10-02,1.5,4.45,2309.570068,105.46,16609,2683814,1,96.47
2018-10-04,1.5,4.45,2274.48999,105.46,16609,2683814,1,96.47
2018-10-05,1.5,4.45,2267.52002,105.46,16609,2683814,1,96.47
2018-10-08,1.5,4.45,2253.830078,105.46,16609,2683814,1,96.47
2018-10-10,1.5,4.45,2228.610107,105.46,16609,2683814,1,96.529
2018-10-11,1.5,4.45,2129.669922,105.46,16609,2683814,1,96.529
2018-10-12,1.5,4.45,2161.850098,105.46,16609,2683814,1,96.529
2018-10-15,1.5,4.45,2145.120117,105.46,16609,2683814,1,96.529
2018-10-16,1.5,4.45,2145.120117,105.46,16609,2683814,1,96.581
2018-10-17,1.5,4.45,2167.51001,105.46,16609,2683814,1,96.581
2018-10-18,1.5,4.45,2148.310059,105.46,16609,2683814,1,96.581
2018-10-19,1.5,4.45,2156.26001,105.46,16609,2683814,1,96.581
2018-10-22,1.5,4.45,2161.709961,105.46,16609,2683814,1,96.581
2018-10-23,1.5,4.45,2106.100098,105.46,16609,2683814,1,96.617
2018-10-24,1.5,4.45,2097.580078,105.46,16609,2683814,1,96.617
2018-10-25,1.5,4.45,2063.300049,105.46,16609,2683814,1,96.617
2018-10-26,1.5,4.45,2027.150024,105.46,16609,2683814,1,96.617
2018-10-29,1.5,4.45,1996.050049,105.46,16609,2683814,1,96.617
2018-10-30,1.5,4.45,2014.689941,105.46,16609,2683814,1,96.649
2018-10-31,1.5,4.45,2029.689941,105.46,16609,2683814,1,96.649
2018-11-01,1.5,4.56,2024.459961,104.71,7848,2691570.4,1,96.649
2018-11-02,1.5,4.56,2096,104.71,7848,2691570.4,1,96.649
2018-11-05,1.5,4.56,2076.919922,104.71,7848,2691570.4,1,96.649
2018-11-06,1.5,4.56,2089.620117,104.71,7848,2691570.4,1,96.669
2018-11-07,1.5,4.56,2078.689941,104.71,7848,2691570.4,1,96.669
2018-11-08,1.5,4.56,2092.629883,104.71,7848,2691570.4,1,96.669
2018-11-09,1.5,4.56,2086.090088,104.71,7848,2691570.4,1,96.669
2018-11-12,1.5,4.56,2080.439941,104.71,7848,2691570.4,1,96.669
2018-11-13,1.5,4.56,2071.22998,104.71,7848,2691570.4,1,96.68
2018-11-14,1.5,4.56,2068.050049,104.71,7848,2691570.4,1,96.68
2018-11-15,1.5,4.56,2068.050049,104.71,7848,2691570.4,1,96.68
2018-11-16,1.5,4.56,2092.399902,104.71,7848,2691570.4,1,96.68
2018-11-19,1.5,4.56,2100.560059,104.71,7848,2691570.4,1,96.68
2018-11-20,1.5,4.56,2082.580078,104.71,7848,2691570.4,1,96.665
2018-11-21,1.5,4.56,2076.550049,104.71,7848,2691570.4,1,96.665
2018-11-22,1.5,4.56,2069.949951,104.71,7848,2691570.4,1,96.665
2018-11-23,1.5,4.56,2057.47998,104.71,7848,2691570.4,1,96.665
2018-11-26,1.5,4.56,2083.02002,104.71,7848,2691570.4,1,96.665
2018-11-27,1.5,4.56,2099.419922,104.71,7848,2691570.4,1,96.63
2018-11-28,1.5,4.56,2108.219971,104.71,7848,2691570.4,1,96.63
2018-11-29,1.5,4.56,2114.100098,104.71,7848,2691570.4,1,96.63
2018-11-30,1.75,4.56,2096.860107,104.71,7848,2691570.4,1,96.63
2018-12-03,1.75,4.64,2131.929932,104.35,6590,2704554.1,0,96.63
2018-12-04,1.75,4.64,2114.350098,104.35,6590,2704554.1,0,96.594
2018-12-05,1.75,4.64,2101.310059,104.35,6590,2704554.1,0,96.594
2018-12-06,1.75,4.64,2068.689941,104.35,6590,2704554.1,0,96.594
2018-12-07,1.75,4.64,2075.76001,104.35,6590,2704554.1,0,96.594
2018-12-10,1.75,4.64,2053.790039,104.35,6590,2704554.1,0,96.594
2018-12-11,1.75,4.64,2052.969971,104.35,6590,2704554.1,0,96.544
2018-12-12,1.75,4.64,2082.570068,104.35,6590,2704554.1,0,96.544
2018-12-13,1.75,4.64,2095.550049,104.35,6590,2704554.1,0,96.544
2018-12-14,1.75,4.64,2069.379883,104.35,6590,2704554.1,0,96.544
2018-12-17,1.75,4.64,2071.090088,104.35,6590,2704554.1,0,96.544
2018-12-18,1.75,4.64,2062.110107,104.35,6590,2704554.1,0,96.498
2018-12-19,1.75,4.64,2078.840088,104.35,6590,2704554.1,0,96.498
2018-12-20,1.75,4.64,2060.120117,104.35,6590,2704554.1,0,96.498
2018-12-21,1.75,4.64,2061.48999,104.35,6590,2704554.1,0,96.498
2018-12-24,1.75,4.64,2055.01001,104.35,6590,2704554.1,0,96.498
2018-12-26,1.75,4.64,2028.01001,104.35,6590,2704554.1,0,96.438
2018-12-27,1.75,4.64,2028.439941,104.35,6590,2704554.1,0,96.438
2018-12-28,1.75,4.64,2041.040039,104.35,6590,2704554.1,0,96.438
2019-01-02,1.75,4.57,2010,104.24,7000,2719110.2,0,96.372
2019-01-03,1.75,4.57,1993.699951,104.24,7000,2719110.2,0,96.372
2019-01-04,1.75,4.57,2010.25,104.24,7000,2719110.2,0,96.372
2019-01-07,1.75,4.57,2037.099976,104.24,7000,2719110.2,0,96.372
2019-01-08,1.75,4.57,2025.27002,104.24,7000,2719110.2,0,96.308
2019-01-09,1.75,4.57,2064.709961,104.24,7000,2719110.2,0,96.308
2019-01-10,1.75,4.57,2063.280029,104.24,7000,2719110.2,0,96.308
2019-01-11,1.75,4.57,2075.570068,104.24,7000,2719110.2,0,96.308
2019-01-14,1.75,4.57,2064.52002,104.24,7000,2719110.2,0,96.308
2019-01-15,1.75,4.57,2097.179932,104.24,7000,2719110.2,0,96.237
2019-01-16,1.75,4.57,2106.100098,104.24,7000,2719110.2,0,96.237
2019-01-17,1.75,4.57,2107.060059,104.24,7000,2719110.2,0,96.237
2019-01-18,1.75,4.57,2124.280029,104.24,7000,2719110.2,0,96.237
